wv_nm,T_293,T_283,T_273,T_263,T_253,T_243,T_233,T_223,T_213,T_203,T_193,T_228
346.53,0.0128726722,0.0112504946,0.0092981464,0.0076992104,0.0063234906,0.0057252346,0.0048005471,0.0042034747,0.0034593938,0.0028935792,0.00230478662,0.00427828805913744
346.54,0.012841791,0.0111609714,0.0092162897,0.0076527541,0.0062745864,0.0057000562,0.0047685092,0.0041980409,0.0034132603,0.0028860203,0.00231952244,0.0042468771479774
346.55,0.0128259738,0.0110802176,0.0091280577,0.0076160356,0.0063199667,0.0056887582,0.0047379777,0.0041964,0.0033770798,0.0028811514,0.00233725761,0.00423455824794067
346.56,0.0128212932,0.0110050321,0.0090394222,0.0075901847,0.0063746006,0.0056891886,0.0047116426,0.0041955661,0.003343939,0.0028767129,0.00235568142,0.0042271535960133
346.57,0.0128200827,0.0109309764,0.008956624,0.0075743406,0.0063645669,0.0056961557,0.0046916021,0.0041922305,0.0033111748,0.0028703107,0.00237206621,0.00421233527074544
346.58,0.0128124969,0.0108540962,0.0088854735,0.0075657326,0.0062761197,0.0057025041,0.0046786363,0.0041838377,0.003291484,0.0028601425,0.0023838511,0.00418908194233016
346.59,0.0127887711,0.0107725085,0.0088304899,0.0075604064,0.0061385262,0.0057007825,0.0046721534,0.0041690427,0.0033038042,0.0028455896,0.00238929566,0.00416385771564065
346.6,0.0127416423,0.0106872086,0.0087942825,0.0075540311,0.0060067969,0.0056846425,0.0046702166,0.0041479262,0.0033524663,0.0028275128,0.00238790493,0.00414503812886304
346.61,0.0126682053,0.010602097,0.0087773355,0.0075426255,0.0059522168,0.0056503181,0.0046700821,0.004122156,0.0034153585,0.002808091,0.00238063924,0.00413999029353723
346.62,0.012570908,0.0105231455,0.008777739,0.0075234189,0.0060155663,0.005597083,0.0046687909,0.0040943145,0.0034562465,0.0027904446,0.00236972322,0.00414938520782925
346.63,0.0124569058,0.0104570522,0.008791727,0.0074952546,0.0061494745,0.0055273044,0.0046638413,0.0040675221,0.0034539331,0.0027779361,0.00235818312,0.00416229163981847
346.64,0.0123365283,0.0104094392,0.0088138388,0.0074586975,0.0062423333,0.0054459588,0.0046536731,0.0040447647,0.0034206847,0.0027733362,0.00234919583,0.00416259491358462
346.65,0.0122206162,0.010383669,0.0088378605,0.0074158189,0.0062231805,0.0053596636,0.0046381787,0.0040284633,0.0033880819,0.0027782589,0.00234540831,0.0041438342309233
346.66,0.0121179389,0.0103797416,0.0088573092,0.0073697123,0.0061218213,0.0052755473,0.0046183803,0.004020205,0.003374605,0.0027927311,0.00234843456,0.00411413878656836
346.67,0.0120331232,0.0103941331,0.0088662938,0.0073239016,0.0060118003,0.0052003887,0.0045963761,0.0040206085,0.003372453,0.0028153002,0.00235858124,0.00408533036755523
346.68,0.0119656849,0.0104203068,0.0088600799,0.0072817493,0.0059265004,0.0051398368,0.0045746947,0.0040294855,0.0033666695,0.0028433031,0.00237493913,0.00406211169932202
346.69,0.0119106206,0.0104496816,0.0088357085,0.007245784,0.0058583627,0.0050979804,0.004555784,0.0040458676,0.0033578463,0.0028736463,0.00239573552,0.00404491490839686
346.7,0.0118601562,0.0104730308,0.0087921305,0.0072176735,0.0058115029,0.0050771329,0.0045414194,0.0040682753,0.0033587609,0.0029034246,0.00241883993,0.00403755126528357
346.71,0.0118061948,0.0104821499,0.0087303143,0.007197902,0.0058080866,0.0050778592,0.0045324617,0.0040946911,0.0033757079,0.0029306474,0.00244233439,0.00404529913815744
346.72,0.0117430336,0.0104709057,0.0086531113,0.0071859853,0.0058466612,0.0050989757,0.0045287495,0.0041229092,0.003401774,0.0029546153,0.00246493846,0.00406710285245861
346.73,0.0116690317,0.010436393,0.0085648524,0.0071808205,0.0058926064,0.0051377117,0.0045292875,0.0041503741,0.0034250694,0.002975947,0.00248622712,0.0040950617678195
346.74,0.0115873095,0.0103791229,0.0084706755,0.0071808743,0.0059166819,0.005189817,0.0045325693,0.0041747186,0.0034342692,0.0029963103,0.00250663615,0.00412139279722912
346.75,0.0115047803,0.0103029959,0.0083760682,0.0071846403,0.0059163053,0.0052500461,0.0045370616,0.0041938176,0.0034205233,0.0030177765,0.00252724155,0.00414234649067813
346.76,0.0114303211,0.0102143604,0.0082861146,0.007190639,0.0058951619,0.0053124541,0.0045416346,0.0042061916,0.0033869252,0.0030423362,0.00254943943,0.00415662261758531
346.77,0.0113720557,0.0101208022,0.0082051456,0.0071977406,0.0058518529,0.0053712844,0.0045458041,0.0042114909,0.003356582,0.0030713075,0.00257465011,0.00416527227558292
346.78,0.011335122,0.0100297726,0.0081363354,0.0072049498,0.0057987523,0.0054215874,0.004549866,0.0042106839,0.0033575235,0.0031050132,0.00260406257,0.00417294097724289
346.79,0.0113199235,0.0099472165,0.0080816208,0.0072115941,0.0057628139,0.0054600813,0.0045549501,0.0042061647,0.0033943496,0.0031428077,0.00263858065,0.00418443898380388
346.8,0.0113221562,0.0098764157,0.0080418088,0.0072171624,0.0057498212,0.0054857439,0.0045626435,0.0042016724,0.003444545,0.0031835074,0.00267886609,0.00419860112027824
346.81,0.0113338577,0.0098178275,0.0080167918,0.0072213319,0.005731583,0.0054999202,0.0045749368,0.0042017262,0.0034881768,0.0032259018,0.0027254811,0.00421028292549929
346.82,0.0113454785,0.0097692192,0.0080057628,0.0072241564,0.0056930084,0.005506161,0.0045936861,0.0042112488,0.0035312437,0.0032692646,0.002779039,0.00422078818598484
346.83,0.0113486258,0.0097267979,0.0080075113,0.0072260663,0.0056744474,0.0055095235,0.0046205592,0.0042347056,0.0035923874,0.0033138648,0.0028403172,0.00424219262215519
346.84,0.0113382693,0.0096866362,0.0080205309,0.00722803,0.0057345151,0.0055156298,0.0046567935,0.0042754591,0.0036753739,0.003361155,0.0029102034,0.00428700010482523
346.85,0.0113140593,0.0096461517,0.0080431,0.0072314732,0.0058706022,0.0055296716,0.0047030346,0.0043353654,0.0037640094,0.0034136907,0.0029895584,0.00435430541718838
346.86,0.0112803267,0.0096052906,0.008073497,0.0072381982,0.0060027619,0.0055555494,0.0047596053,0.0044144783,0.0038406475,0.0034746461,0.0030791085,0.00442960850901938
346.87,0.0112449801,0.009566985,0.0081098927,0.0072501687,0.0060500521,0.0055954959,0.004826398,0.0045112914,0.0039017374,0.0035471685,0.0031792303,0.00449912517782913
346.88,0.0112173807,0.0095368301,0.0081507269,0.0072692946,0.0060128494,0.005650076,0.0049030899,0.0046229533,0.003958873,0.0036338941,0.00328987,0.00456331064243783
346.89,0.0112061096,0.009521793,0.0081948429,0.0072970554,0.0059713965,0.0057187786,0.0049894389,0.0047460208,0.0040306422,0.00373641,0.0034107048,0.00463596878082855
346.9,0.011217031,0.0095286525,0.0082419986,0.0073344733,0.0060078729,0.0058006622,0.0050853374,0.0048770238,0.0041295804,0.0038551197,0.0035414926,0.00473050859208164
346.91,0.0112521624,0.0095623582,0.0082930279,0.0073820594,0.0061370736,0.0058952426,0.0051911082,0.0050131378,0.0042514105,0.0039894314,0.0036823948,0.00484791461711964
346.92,0.0113098629,0.0096247931,0.0083502442,0.0074401634,0.0063109821,0.0060029771,0.0053076928,0.0051528295,0.0043800732,0.0041383767,0.0038346219,0.00497855210168397
346.93,0.0113857747,0.0097147198,0.0084173328,0.0075092964,0.0064824158,0.0061254528,0.0054366245,0.005296072,0.0045080365,0.0043012024,0.0040006487,0.00511520204644324
346.94,0.0114745716,0.009828184,0.008499055,0.0075905344,0.0066515899,0.0062650907,0.0055801629,0.00544456,0.0046476206,0.004478043,0.0041844564,0.00526196422781469
346.95,0.0115717613,0.0099601285,0.0086006294,0.0076859218,0.006844974,0.0064246615,0.0057411325,0.0056015753,0.0048183011,0.0046705932,0.0043912905,0.00542880127057207
346.96,0.0116750304,0.0101059534,0.0087268442,0.0077985521,0.0070593939,0.006606371,0.0059226268,0.0057717716,0.0050301655,0.0048820541,0.0046270421,0.00561981742832723
346.97,0.0117847824,0.0102629687,0.0088812233,0.0079322182,0.0072482588,0.0068112952,0.0061276586,0.0059605558,0.0052839132,0.0051168104,0.0048973871,0.00583056633359126
346.98,0.0119039494,0.0104309861,0.0090651386,0.0080909013,0.0073707883,0.0070390844,0.0063585682,0.00617355,0.0055762086,0.0053797041,0.0052066564,0.00605618877150065
346.99,0.0120368892,0.0106121845,0.0092773258,0.0082778832,0.0074458124,0.0072877749,0.0066166199,0.0064156769,0.0058951619,0.0056749854,0.005556733,0.00629894786324346
347,0.012187852,0.0108088773,0.0095138037,0.0084948586,0.007550561,0.0075542732,0.0069013833,0.0066903797,0.0062228846,0.0060049946,0.0059462719,0.00656819974072488
347.01,0.0123597161,0.0110253954,0.0097682508,0.0087409667,0.0077732661,0.0078347595,0.0072104643,0.0069987075,0.0065577627,0.0063692744,0.0063702428,0.00687577084651442
347.02,0.0125527505,0.0112527542,0.0100326778,0.0090124953,0.0081605185,0.0081253333,0.0075394244,0.0073387504,0.0069238986,0.0067638436,0.0068200377,0.00722926122800271
347.03,0.0127641307,0.0115184186,0.0102983691,0.0093028539,0.0086807645,0.0084222286,0.0078818883,0.0077052629,0.0073370288,0.0071811702,0.0072841972,0.00762068534259145
347.04,0.0129883691,0.0113503743,0.0105569319,0.0096030579,0.009217823,0.0087219484,0.0082301357,0.0080897984,0.0077662452,0.0076106556,0.007749621,0.00802979404424619
347.05,0.013217853,0.0115459642,0.0108010494,0.0099028046,0.0096235019,0.0090210764,0.0085756124,0.0084812741,0.0081577478,0.0080397375,0.008202886,0.00840505427972453
347.06,0.0134441627,0.0117815006,0.0110250995,0.0101916837,0.0098216473,0.0093158197,0.0089099256,0.008867047,0.008501207,0.0084553425,0.0086318334,0.0087320903017566
347.07,0.0136590399,0.0120058197,0.0112254238,0.0104604954,0.0098750169,0.0096018743,0.0092253819,0.009234232,0.0088449621,0.0088454194,0.0090266178,0.0090224646609186
347.08,0.0138554099,0.0122137836,0.0114002469,0.0107022457,0.0099296777,0.0098741023,0.009515875,0.0095713966,0.0092284754,0.0092003918,0.0093806218,0.00929987243204541
347.09,0.0140280541,0.012390947,0.0115496226,0.010912792,0.0100801294,0.0101269085,0.0097771009,0.0098697714,0.009619978,0.0095140189,0.0096904829,0.00957127903180761
347.1,0.0141737445,0.0125301545,0.0116749497,0.0110908969,0.0102993644,0.0103545901,0.0100068538,0.0101244068,0.0099443113,0.0097838797,0.0099558514,0.00981972602927673
347.11,0.0142913244,0.0126282857,0.0117787299,0.0112379054,0.010503643,0.0105522244,0.010204784,0.0103344151,0.0101630352,0.0100109695,0.0101786372,0.0100259967033246
347.12,0.0143814125,0.0126873312,0.0118641912,0.0113569379,0.0106616267,0.0107163951,0.0103721289,0.0105028629,0.0103035608,0.0101989467,0.0103620145,0.0101899497715873
347.13,0.0144459456,0.0127133973,0.0119350458,0.0114521101,0.0108177812,0.0108457841,0.0105112019,0.010635722,0.0104117257,0.0103529761,0.0105094803,0.0103272500900056
347.14,0.0144879096,0.0127155493,0.0119952211,0.0115275915,0.0110170295,0.0109414674,0.0106248006,0.0107404437,0.0105013834,0.0104783839,0.0106243433,0.0104497812286184
347.15,0.0145107208,0.0127043858,0.0120483755,0.0115871212,0.0112327675,0.011006673,0.0107158302,0.0108246138,0.0105602406,0.0105796624,0.0107093204,0.0105545714921544
347.16,0.0145180914,0.0126903709,0.0120976025,0.0116335775,0.011379776,0.0110462967,0.0107869538,0.0108942848,0.0105874634,0.0106597706,0.0107666443,0.0106306070446152
347.17,0.0145133839,0.0126823547,0.012145081,0.0116689779,0.0113914506,0.0110660144,0.0108403503,0.010953142,0.0106047601,0.0107199997,0.0107984939,0.010672407118329
347.18,0.0144996111,0.012686578,0.0121916718,0.0116946943,0.0112820214,0.0110714482,0.0108776606,0.0110022076,0.0106310952,0.0107603228,0.0108072902,0.0106862197040803
347.19,0.0144789519,0.012705946,0.0122369445,0.0117117489,0.0111412268,0.0110673863,0.0109000952,0.0110400021,0.0106599858,0.0107800405,0.0107961805,0.0106860632731327
347.2,0.0144530741,0.0127399207,0.0122791237,0.0117209487,0.0110697804,0.0110573257,0.0109085149,0.0110635665,0.0106707189,0.0107787493,0.0107690115,0.0106852041351623
347.21,0.014422973,0.0127847899,0.0123156001,0.0117231276,0.011105127,0.0110433108,0.0109037267,0.0110695652,0.0106575917,0.0107570141,0.010730141,0.0106887920183376
347.22,0.0143895363,0.0128344742,0.0123434147,0.0117191195,0.0111934397,0.0110261486,0.01088643,0.0110556579,0.0106372822,0.0107167448,0.0106838192,0.0106906719521593
347.23,0.0143537324,0.0128815223,0.0123599851,0.01170957,0.0112359955,0.0110056508,0.0108575394,0.0110213604,0.0106232404,0.0106612501,0.0106334893,0.0106773921470328
347.24,0.0143170139,0.0129184022,0.0123635897,0.0116948826,0.0111784295,0.0109811718,0.010818104,0.0109685826,0.0106027695,0.0105947802,0.0105813302,0.0106392690833637
347.25,0.0142813176,0.0129386579,0.0123538788,0.0116750035,0.0110621139,0.0109519046,0.0107693881,0.0109014671,0.0105540536,0.0105218005,0.0105276109,0.0105809035165258
347.26,0.0142487955,0.0129379854,0.012331767,0.0116493409,0.0109789122,0.0109171767,0.0107127636,0.0108256898,0.0104831721,0.0104460501,0.0104710671,0.0105190107396688
347.27,0.0142214113,0.0129149321,0.0122992718,0.0116169802,0.0109713802,0.0108765846,0.0106496562,0.0107473301,0.0104246646,0.0103698962,0.0104090895,0.0104664292465298
347.28,0.0142000796,0.0128710044,0.0122589218,0.0115768185,0.0109938955,0.0108299669,0.0105815185,0.0106717411,0.0103946173,0.0102938768,0.0103386384,0.0104191927317933
347.29,0.0141839665,0.0128104256,0.0122131918,0.0115277798,0.0109843191,0.0107775119,0.0105096417,0.0106023929,0.01035919,0.0102166469,0.0102571583,0.0103633904003467
347.3,0.0141701399,0.0127391137,0.0121638841,0.0114691916,0.0109491339,0.0107197038,0.0104350749,0.0105402808,0.0102694516,0.0101355434,0.0101634925,0.0102936225676869
347.31,0.0141534081,0.0126635516,0.0121118326,0.0114009463,0.0109383201,0.0106571882,0.010358652,0.0104837908,0.0101226314,0.0100472845,0.0100582328,0.0102176748974563
347.32,0.0141271537,0.0125894152,0.0120569028,0.0113237164,0.0109420323,0.0105908528,0.0102809379,0.0104291569,0.0099674453,0.0099488305,0.0099439885,0.0101409433213115
347.33,0.0140842751,0.0125203898,0.0119981263,0.0112389814,0.0108706128,0.0105216929,0.0102021478,0.0103713219,0.0098470409,0.0098384329,0.0098247408,0.0100553520926953
347.34,0.0140188543,0.0124575245,0.0119343733,0.0111488126,0.010672037,0.0104505693,0.0101223624,0.0103052017,0.0097587282,0.0097159572,0.0097051434,0.00995245567220452
347.35,0.0139274481,0.0123991515,0.0118647023,0.0110558193,0.0104314703,0.0103781545,0.010041501,0.0102266268,0.0096797498,0.0095832864,0.0095895541,0.00984293871057986
347.36,0.0138102986,0.0123414779,0.0117888174,0.0109628798,0.0102986381,0.0103045292,0.0099594291,0.0101333376,0.0096096753,0.0094438637,0.009480905,0.00975091177381956
347.37,0.0136715215,0.0122797693,0.0117071759,0.0108726841,0.0103217183,0.0102291823,0.0098760122,0.010025361,0.0095620623,0.0093022621,0.0093802721,0.00968623670270824
347.38,0.0135186757,0.0122098024,0.0116209614,0.0107875725,0.0103983295,0.0101510378,0.0097911158,0.0099048759,0.0095222503,0.0091633236,0.0092865525,0.00963069461835119
347.39,0.0133613107,0.0121291562,0.0115315727,0.010709159,0.0103957471,0.0100686162,0.0097046323,0.0097757828,0.0094451549,0.0090312446,0.0091967872,0.00955676193102519
347.4,0.0132092181,0.0120381535,0.0114402741,0.0106380085,0.0102783824,0.009980438,0.0096165348,0.0096427892,0.0093074269,0.0089089034,0.0091068067,0.00945523043843061
347.41,0.0130703872,0.0119401299,0.011347765,0.0105736637,0.0101049043,0.0098854272,0.009526635,0.0095105757,0.0091434176,0.0087975643,0.0090121725,0.00933988424737342
347.42,0.0129494448,0.0118406268,0.0112537764,0.0105144568,0.0099439347,0.0097834762,0.0094347177,0.009382989,0.0090107468,0.0086966086,0.0089090648,0.00922937121151629
347.43,0.0128469289,0.011746423,0.0111572323,0.0104577785,0.0098237993,0.0096755265,0.0093405408,0.0092623963,0.0089273837,0.0086040188,0.0087950088,0.00913046856940356
347.44,0.0127593963,0.011663571,0.0110564918,0.0104004277,0.0097395216,0.0095635956,0.0092438353,0.0091497122,0.0088601606,0.0085167283,0.0086692513,0.00903771014940516
347.45,0.0126806062,0.0115960789,0.0109498602,0.0103389881,0.009672971,0.0094504542,0.0091443322,0.0090443718,0.0087727087,0.0084314015,0.0085327876,0.00894330551284827
347.46,0.0126032149,0.0115444578,0.0108362615,0.0102705007,0.0096095946,0.0093390613,0.0090420046,0.0089448956,0.0086650818,0.0083450256,0.0083881194,0.00884541196252622
347.47,0.0125205781,0.0115055066,0.0107155881,0.0101929211,0.0095519479,0.0092318917,0.0089370946,0.008849293,0.0085571321,0.0082554217,0.0082386092,0.00874781224936372
347.48,0.0124283918,0.0114725272,0.010589185,0.0101054423,0.0095071863,0.009130398,0.0088301402,0.0087557079,0.008450097,0.0081615138,0.0080879423,0.00865243573427629
347.49,0.01232558,0.0114366695,0.0104596615,0.0100086561,0.0094545968,0.009034634,0.0087219484,0.0086626339,0.0083247699,0.0080633826,0.0079395619,0.00855377339187243
347.5,0.0122140257,0.0113886799,0.0103307836,0.00990458,0.0093517581,0.0089434699,0.0086136221,0.0085692371,0.0081753404,0.0079620234,0.0077962387,0.00844467740676158
347.51,0.0120978177,0.0113207036,0.0102066132,0.0097960385,0.0091946083,0.0088548075,0.0085062642,0.0084752216,0.0080259647,0.0078588619,0.0076598826,0.00832809204392947
347.52,0.0119817711,0.0112279793,0.0100910239,0.0096863672,0.0090446677,0.0087663334,0.0084008431,0.0083808026,0.00790591,0.0077554045,0.0075313544,0.00821803945636855
347.53,0.0118697864,0.0111097269,0.0099868402,0.0095786058,0.0089620309,0.0086760301,0.0082980313,0.0082863029,0.0078181891,0.0076526196,0.0074107079,0.00812451272891237
347.54,0.0117638811,0.0109693358,0.0098953802,0.0094751215,0.0089288094,0.0085829292,0.0081981247,0.0081921529,0.0077423849,0.0075508569,0.007297163,0.00804183503779364
347.55,0.011663571,0.0108136655,0.0098160521,0.0093770979,0.008875655,0.0084871652,0.0081008812,0.0080985409,0.0076596943,0.0074495515,0.0071894285,0.00795629740166181
347.56,0.0115662737,0.0106517006,0.0097463811,0.0092845081,0.0087697228,0.0083900293,0.008005709,0.0080055207,0.0075636344,0.0073475467,0.0070858097,0.00786173562152359
347.57,0.0114685729,0.010492883,0.0096824129,0.0091962761,0.0086329901,0.0082934583,0.0079117742,0.0079128771,0.0074507889,0.0072432823,0.0069845043,0.00776100336768881
347.58,0.0113675365,0.0103455517,0.0096193593,0.0091105458,0.0084852553,0.0081994697,0.0078181891,0.007820368,0.0073197052,0.0071354402,0.0068837907,0.00765672983611385
347.59,0.0112621154,0.0102155709,0.00955219,0.0090252728,0.0083289932,0.0081096506,0.0077242543,0.0077275092,0.0071842906,0.0070232134,0.0067822163,0.00755070633197788
347.6,0.0111541119,0.0101056844,0.009476601,0.0089385741,0.0081975867,0.0080245928,0.0076295932,0.0076337896,0.0070724404,0.0069067364,0.0066788127,0.00745137491701025
347.61,0.0110479107,0.0100154887,0.0093895795,0.0088491585,0.0081505655,0.007943839,0.0075343134,0.0075386712,0.0069957754,0.006787139,0.0065732302,0.00736896236415275
347.62,0.0109498333,0.0099418634,0.0092899688,0.0087565956,0.0081814198,0.0078660711,0.0074390067,0.0074415084,0.0069268307,0.0066664118,0.0064657109,0.00729774011079099
347.63,0.0108663088,0.0098800472,0.0091784952,0.0086611275,0.008182711,0.0077894061,0.007344507,0.0073416825,0.0068242072,0.0065468682,0.006357008,0.00721415276779635
