wv_nm,T_227
372.16,5.427667069e-05
372.17,5.4935576775e-05
372.18,5.564732791e-05
372.19,5.599216977e-05
372.2,5.5626653915e-05
372.21,5.5194309045e-05
372.22,5.4786300605e-05
372.23,5.3704732305e-05
372.24,5.260774896e-05
372.25,5.1938865665e-05
372.26,5.115668495e-05
372.27,5.0384373845e-05
372.28,4.9456587465e-05
372.29,4.7880667105e-05
372.3,4.6956921105e-05
372.31,4.598186739e-05
372.32,4.528458711e-05
372.33,4.4996201625e-05
372.34,4.399270385e-05
372.35,4.280144542e-05
372.36,4.146867685e-05
372.37,4.0290460885e-05
372.38,4.039106016e-05
372.39,4.0938777785e-05
372.4,4.164000564e-05
372.41,4.2166127945e-05
372.42,4.2218281665e-05
372.43,4.2052026215e-05
372.44,4.2029596995e-05
372.45,4.250057699e-05
372.46,4.227026995e-05
372.47,4.1222602375e-05
372.48,4.0050475225e-05
372.49,3.8974128215e-05
372.5,3.803046949e-05
372.51,3.7062103115e-05
372.52,3.642686365e-05
372.53,3.647347597e-05
372.54,3.6114865345e-05
372.55,3.5509437805e-05
372.56,3.5570256015e-05
372.57,3.5929516275e-05
372.58,3.6043817065e-05
372.59,3.5732177875e-05
372.6,3.5065423715e-05
372.61,3.501538568e-05
372.62,3.5774324795e-05
372.63,3.7151774265e-05
372.64,3.880174898e-05
372.65,4.004106426e-05
372.66,4.0987636255e-05
372.67,4.1482545145e-05
372.68,4.1297053505e-05
372.69,4.1195672785e-05
372.7,4.134878086e-05
372.71,4.1417113585e-05
372.72,4.122403211e-05
372.73,4.090547155e-05
372.74,4.0278446e-05
372.75,3.929944202e-05
372.76,3.88576023915e-05
372.77,3.9629638175e-05
372.78,4.0843963355e-05
372.79,4.1752080455e-05
372.8,4.283794065e-05
372.81,4.4233048625e-05
372.82,4.493752331e-05
372.83,4.469618189e-05
372.84,4.461431174e-05
372.85,4.4992796085e-05
372.86,4.531109437e-05
372.87,4.5530788015e-05
372.88,4.614531448e-05
372.89,4.71073069e-05
372.9,4.792254099e-05
372.91,4.88311665e-05
372.92,4.9735865955e-05
372.93,4.989815231e-05
372.94,4.977330941e-05
372.95,4.9970092325e-05
372.96,5.0186352185e-05
372.97,5.0131204495e-05
372.98,5.0027483475e-05
372.99,5.020247201e-05
373,5.0241128655e-05
373.01,5.025686381e-05
373.02,5.1107639525e-05
373.03,5.2717088045e-05
373.04,5.425682656e-05
373.05,5.5446289415e-05
373.06,5.647769056e-05
373.07,5.710576252e-05
373.08,5.7355062305e-05
373.09,5.813577428e-05
373.1,5.9700806865e-05
373.11,6.1065906545e-05
373.12,6.201187329e-05
373.13,6.2967986715e-05
373.14,6.391756882e-05
373.15,6.446266773e-05
373.16,6.4851688805e-05
373.17,6.5558515895e-05
373.18,6.643695019e-05
373.19,6.716777746e-05
373.2,6.8123866675e-05
373.21,6.9496132515e-05
373.22,7.0994661575e-05
373.23,7.2414279485e-05
373.24,7.405727096e-05
373.25,7.6025507645e-05
373.26,7.789508589e-05
373.27,7.975882818e-05
373.28,8.1795458115e-05
373.29,8.3792844985e-05
373.3,8.5419843065e-05
373.31,8.656521951e-05
373.32,8.7642600825e-05
373.33,8.8594524575e-05
373.34,8.879425573e-05
373.35,8.8550448925e-05
373.36,8.8590995295e-05
373.37,8.878260534e-05
373.38,8.8578820355e-05
373.39,8.835759072e-05
373.4,8.879470765e-05
373.41,8.973117735e-05
373.42,9.074284331e-05
373.43,9.1723201705e-05
373.44,9.2569147525e-05
373.45,9.2652187825e-05
373.46,9.189156208e-05
373.47,9.1441351575e-05
373.48,9.1440504225e-05
373.49,9.15635381e-05
373.5,9.1777951275e-05
373.51,9.1579448105e-05
373.52,9.0947330385e-05
373.53,8.978145345e-05
373.54,8.872736888e-05
373.55,8.8653909015e-05
373.56,8.8795997505e-05
373.57,8.8792468225e-05
373.58,8.8396013335e-05
373.59,8.7430486255e-05
373.6,8.6488073e-05
373.61,8.560354182e-05
373.62,8.458648241e-05
373.63,8.360795456e-05
373.64,8.2397119655e-05
373.65,8.1064754585e-05
373.66,7.975082543e-05
373.67,7.859897281e-05
373.68,7.782722257e-05
373.69,7.7521621085e-05
373.7,7.745023252e-05
373.71,7.7197223225e-05
373.72,7.689717659e-05
373.73,7.686162824e-05
373.74,7.7293616685e-05
373.75,7.781012224e-05
373.76,7.788098222e-05
373.77,7.7711973555e-05
373.78,7.757901627e-05
373.79,7.7124095575e-05
373.8,7.6949221365e-05
373.81,7.666788099e-05
373.82,7.6426944415e-05
373.83,7.638522386e-05
373.84,7.6010970885e-05
373.85,7.5289897555e-05
373.86,7.473318457e-05
373.87,7.422820432e-05
373.88,7.4238395385e-05
373.89,7.374245219e-05
373.9,7.2394518745e-05
373.91,7.1523055585e-05
373.92,7.053008109e-05
373.93,6.9439707075e-05
373.94,6.902957757e-05
373.95,6.9576090075e-05
373.96,7.160641734e-05
373.97,7.406577136e-05
373.98,7.6190418095e-05
373.99,7.848857252e-05
374,7.969155666e-05
374.01,7.99337804e-05
374.02,7.950202733e-05
374.03,7.855733968e-05
374.04,7.7745208505e-05
374.05,7.680147984e-05
374.06,7.5980716455e-05
374.07,7.566008325e-05
374.08,7.52193402e-05
374.09,7.489872717e-05
374.1,7.4792035045e-05
374.11,7.510380201e-05
374.12,7.6049852145e-05
374.13,7.6923841215e-05
374.14,7.7808627945e-05
374.15,7.8928848855e-05
374.16,7.950754183e-05
374.17,7.978756276e-05
374.18,7.983353755e-05
374.19,7.9844527545e-05
374.2,8.024028169e-05
374.21,8.05809406e-05
374.22,8.1173753385e-05
374.23,8.197820999e-05
374.24,8.273120555e-05
374.25,8.34481309e-05
374.26,8.365112368e-05
374.27,8.314834923e-05
374.28,8.218596407e-05
374.29,8.1304605745e-05
374.3,8.0851526355e-05
374.31,8.064655239e-05
374.32,8.111635282e-05
374.33,8.250756971e-05
374.34,8.4241943175e-05
374.35,8.545838942e-05
374.36,8.620688192e-05
374.37,8.624350358e-05
374.38,8.539161824e-05
374.39,8.4114200455e-05
374.4,8.2710569215e-05
374.41,8.1474212935e-05
374.42,8.0090885815e-05
374.43,7.8935302165e-05
374.44,7.8458082715e-05
374.45,7.7897236545e-05
374.46,7.797070448e-05
374.47,7.8998587105e-05
374.48,8.039286118e-05
374.49,8.228780747e-05
374.5,8.3505749355e-05
374.51,8.417576514e-05
374.52,8.4508952575e-05
374.53,8.405686714e-05
374.54,8.3059010295e-05
374.55,8.21694932e-05
374.56,8.173319941e-05
374.57,8.2115823665e-05
374.58,8.2419201865e-05
374.59,8.2921553985e-05
374.6,8.39671933e-05
374.61,8.496826604e-05
374.62,8.5900352385e-05
374.63,8.6633525335e-05
374.64,8.702834067e-05
374.65,8.6915044595e-05
374.66,8.6354518535e-05
374.67,8.568866687e-05
374.68,8.5173170065e-05
374.69,8.4976205575e-05
374.7,8.526040811e-05
374.71,8.5949253895e-05
374.72,8.660039664e-05
374.73,8.6893067295e-05
374.74,8.7017869845e-05
374.75,8.6828655245e-05
374.76,8.618298396e-05
374.77,8.5093925355e-05
374.78,8.382688559e-05
374.79,8.273841744e-05
374.8,8.1875929465e-05
374.81,8.133944528e-05
374.82,8.118860084e-05
374.83,8.156130034e-05
374.84,8.2311451225e-05
374.85,8.286348092e-05
374.86,8.307140985e-05
374.87,8.278655768e-05
374.88,8.223015539e-05
374.89,8.116121395e-05
374.9,7.935814461e-05
374.91,7.782642095e-05
374.92,7.699659361e-05
374.93,7.6949334345e-05
374.94,7.7606493275e-05
374.95,7.8301476295e-05
374.96,7.8978051645e-05
374.97,7.922019603e-05
374.98,7.8754862345e-05
374.99,7.811129195e-05
375,7.814090078e-05
375.01,7.826389027e-05
375.02,7.793763631e-05
375.03,7.703898532e-05
375.04,7.546908249e-05
375.05,7.398417828e-05
375.06,7.2477838805e-05
375.07,7.0847150045e-05
375.08,6.9553585535e-05
375.09,6.846364192e-05
375.1,6.7816448095e-05
375.11,6.7410618555e-05
375.12,6.708704249e-05
375.13,6.746086372e-05
375.14,6.785736434e-05
375.15,6.7508545315e-05
375.16,6.662761739e-05
375.17,6.587073747e-05
375.18,6.5101487585e-05
375.19,6.4176439625e-05
375.2,6.249605984e-05
375.21,6.1157893785e-05
375.22,6.0239729535e-05
375.23,5.863107591e-05
375.24,5.701002811e-05
375.25,5.6179483885e-05
375.26,5.5086727875e-05
375.27,5.4159479495e-05
375.28,5.3531192335e-05
375.29,5.3539525955e-05
375.3,5.3901255635e-05
375.31,5.381507207e-05
375.32,5.36670871e-05
375.33,5.348157932e-05
375.34,5.2766438785e-05
375.35,5.1874372915e-05
375.36,5.088512676e-05
375.37,4.977700278e-05
375.38,4.867304023e-05
375.39,4.727341171e-05
375.4,4.597105897e-05
375.41,4.5563643675e-05
375.42,4.5696231085e-05
375.43,4.5159818185e-05
375.44,4.4311978605e-05
375.45,4.358871965e-05
375.46,4.3071471655e-05
375.47,4.2492094075e-05
375.48,4.2258467575e-05
375.49,4.2706150825e-05
375.5,4.3306774025e-05
375.51,4.285319026e-05
375.52,4.2135687905e-05
375.53,4.185251295e-05
375.54,4.183058676e-05
375.55,4.2225843255e-05
375.56,4.255867561e-05
375.57,4.280009773e-05
375.58,4.2918822225e-05
375.59,4.1493767825e-05
375.6,3.9419871975e-05
375.61,3.757454677e-05
375.62,3.5736522225e-05
375.63,3.458448803e-05
375.64,3.431646988e-05
375.65,3.5003365415e-05
375.66,3.498733436e-05
375.67,3.4545212685e-05
375.68,3.435866522e-05
375.69,3.454363231e-05
375.7,3.4986025675e-05
375.71,3.605362884e-05
375.72,3.7097826315e-05
375.73,3.8094312605e-05
375.74,3.836150896e-05
375.75,3.9148114725e-05
375.76,3.97549182e-05
375.77,4.0020250385e-05
375.78,4.007814053e-05
375.79,3.95858248e-05
375.8,3.8985867375e-05
375.81,3.8456835835e-05
375.82,3.813002101e-05
375.83,3.8340746195e-05
375.84,3.8593119305e-05
375.85,3.870950888e-05
375.86,3.8886154455e-05
375.87,3.934125807e-05
375.88,4.0140356195e-05
375.89,4.0974511745e-05
375.9,4.1603705435e-05
375.91,4.1913109235e-05
375.92,4.2129035535e-05
375.93,4.1888560295e-05
375.94,4.1191971345e-05
375.95,3.9993041035e-05
375.96,3.903475678e-05
375.97,3.82823584e-05
375.98,3.7286510985e-05
375.99,3.6495511105e-05
376,3.568457429e-05
376.01,3.5200647325e-05
376.02,3.4938796e-05
376.03,3.4712614075e-05
376.04,3.486054121e-05
376.05,3.531148743e-05
376.06,3.6082711775e-05
376.07,3.6686170235e-05
376.08,3.779055915e-05
376.09,3.9362895085e-05
376.1,4.063657646e-05
376.11,4.192574282e-05
376.12,4.2795778935e-05
376.13,4.326167752e-05
376.14,4.330568054e-05
376.15,4.2921270125e-05
376.16,4.2836941315e-05
376.17,4.216186026e-05
376.18,4.1514494275e-05
376.19,4.1444048555e-05
376.2,4.140174696e-05
376.21,4.1422587735e-05
376.22,4.1606145265e-05
376.23,4.16685304e-05
376.24,4.1723975335e-05
376.25,4.1641459585e-05
376.26,4.1520635545e-05
376.27,4.172425106e-05
376.28,4.195347941e-05
376.29,4.2158940265e-05
376.3,4.213234558e-05
376.31,4.156673811e-05
376.32,4.1372158305e-05
376.33,4.120889279e-05
376.34,4.104618276e-05
376.35,4.157527348e-05
376.36,4.1753904275e-05
376.37,4.2013007765e-05
376.38,4.233608618e-05
376.39,4.2301800785e-05
376.4,4.244637887e-05
376.41,4.2758151215e-05
376.42,4.310543425e-05
376.43,4.288175806e-05
376.44,4.2325002035e-05
376.45,4.1855486745e-05
376.46,4.0979993965e-05
376.47,4.0087556875e-05
376.48,3.9452240745e-05
376.49,3.9727320145e-05
376.5,4.0804950285e-05
376.51,4.1656816795e-05
376.52,4.257451702e-05
376.53,4.3071068155e-05
376.54,4.314308618e-05
376.55,4.3377929905e-05
376.56,4.376602831e-05
376.57,4.426939994e-05
376.58,4.4889056235e-05
376.59,4.534791509e-05
376.6,4.5219366715e-05
376.61,4.50013328e-05
376.62,4.500493202e-05
376.63,4.5240916305e-05
376.64,4.5443120915e-05
376.65,4.5946334373e-05
376.66,4.714646792e-05
376.67,4.7686917165e-05
376.68,4.8561500725e-05
376.69,4.9126276985e-05
376.7,4.895786012e-05
376.71,4.819162976e-05
376.72,4.7488661475e-05
376.73,4.7359748605e-05
376.74,4.7224444295e-05
376.75,4.733293334e-05
376.76,4.7432658365e-05
376.77,4.702126725e-05
376.78,4.63368102e-05
376.79,4.5673373348e-05
376.8,4.5730764498e-05
376.81,4.651533205e-05
376.82,4.694678922e-05
376.83,4.7245821725e-05
376.84,4.7779689885e-05
376.85,4.8524341065e-05
376.86,4.945216914e-05
376.87,5.024528067e-05
376.88,5.0483535315e-05
376.89,4.992209869e-05
376.9,4.834526911e-05
376.91,4.6887346138e-05
376.92,4.6231581435e-05
376.93,4.518530728e-05
376.94,4.3768141305e-05
376.95,4.211642078e-05
376.96,4.09978236885e-05
376.97,4.0078076508e-05
376.98,3.9472498866e-05
376.99,3.9874694485e-05
377,4.119052816e-05
377.01,4.2432376075e-05
377.02,4.3335804505e-05
377.03,4.3615677485e-05
377.04,4.282605623e-05
377.05,4.09140374515e-05
377.06,3.92110328835e-05
377.07,3.84544386415e-05
377.08,3.8177131249e-05
377.09,3.8111170566e-05
377.1,3.7979485651e-05
377.11,3.77937598465e-05
377.12,3.7745202791e-05
377.13,3.85651665735e-05
377.14,3.9676575716e-05
377.15,4.03239488295e-05
377.16,4.07613022105e-05
377.17,4.0668709048e-05
377.18,3.963574313e-05
377.19,3.8524344344e-05
377.2,3.758132826e-05
377.21,3.61954724055e-05
377.22,3.5351999906e-05
377.23,3.5486496409e-05
377.24,3.572189266e-05
377.25,3.581807092e-05
377.26,3.582149529e-05
377.27,3.600929495e-05
377.28,3.611757552e-05
377.29,3.664793861e-05
377.3,3.745414775e-05
377.31,3.799375368e-05
377.32,3.8152182575e-05
377.33,3.7678174985e-05
377.34,3.646111004e-05
377.35,3.5471971485e-05
377.36,3.4886162115e-05
377.37,3.417389719e-05
377.38,3.372500075e-05
377.39,3.4125448945e-05
377.4,3.427750792e-05
377.41,3.410076416e-05
377.42,3.3959435595e-05
377.43,3.3835488465e-05
377.44,3.31925253375e-05
377.45,3.21923706945e-05
377.46,3.14587681515e-05
377.47,3.09072436385e-05
377.48,3.06867889925e-05
377.49,3.06095558645e-05
377.5,3.0632481793e-05
377.51,3.1108040975e-05
377.52,3.2286996421e-05
377.53,3.3411293219e-05
377.54,3.4969904774e-05
377.55,3.6785073465e-05
377.56,3.813603585e-05
377.57,3.8834565635e-05
377.58,3.906753712e-05
377.59,3.9244325265e-05
377.6,3.912236739e-05
377.61,3.8559865525e-05
377.62,3.792444583e-05
377.63,3.7170149655e-05
377.64,3.6922142415e-05
377.65,3.71303121e-05
377.66,3.7571459995e-05
377.67,3.7812551245e-05
377.68,3.7276841242e-05
377.69,3.570705731e-05
377.7,3.37006200695e-05
377.71,3.2050627466e-05
377.72,3.12254200665e-05
377.73,3.1619660145e-05
377.74,3.2401820685e-05
377.75,3.2582740939e-05
377.76,3.20890219705e-05
377.77,3.10413382555e-05
377.78,3.01634610595e-05
377.79,2.9344316382e-05
377.8,2.85559964145e-05
377.81,2.8120528589e-05
377.82,2.8368299916e-05
377.83,2.9586935283e-05
377.84,3.2121620601e-05
377.85,3.3766869793e-05
377.86,3.4429058485e-05
377.87,3.4450394758e-05
377.88,3.3689879572e-05
377.89,3.35287148125e-05
377.9,3.44167766175e-05
377.91,3.5783564945e-05
377.92,3.6677904403e-05
377.93,3.75096982675e-05
377.94,3.86321378895e-05
377.95,3.9109809663e-05
377.96,3.8980341577e-05
377.97,3.87563440665e-05
377.98,3.90185375595e-05
377.99,3.90626438755e-05
378,3.8979979234e-05
378.01,3.88686074505e-05
378.02,3.8471716915e-05
378.03,3.7156691854e-05
378.04,3.5979977447e-05
378.05,3.5140455078e-05
378.06,3.4455076972e-05
378.07,3.39105358335e-05
378.08,3.394082214e-05
378.09,3.4283335805e-05
378.1,3.44604632935e-05
378.11,3.3992377335e-05
378.12,3.3009308227e-05
378.13,3.19718323895e-05
378.14,3.0788962859e-05
378.15,2.9493133369e-05
378.16,2.8178541398e-05
378.17,2.68217157545e-05
378.18,2.52448724555e-05
378.19,2.36110754005e-05
378.2,2.21898305785e-05
378.21,2.10354706095e-05
378.22,2.01865511021e-05
378.23,1.9811596719015e-05
378.24,1.95473253261e-05
378.25,1.91783787796e-05
378.26,1.843864283216e-05
378.27,1.8098195991e-05
378.28,1.81018009945e-05
378.29,1.8145492916e-05
378.3,1.8515013912e-05
378.31,1.95900074485e-05
378.32,2.10068105425e-05
378.33,2.17765128855e-05
378.34,2.19619784325e-05
378.35,2.2494800586e-05
378.36,2.28149373515e-05
378.37,2.27491450625e-05
378.38,2.2507621664e-05
378.39,2.2143230498e-05
378.4,2.12775192305e-05
378.41,1.9514555504e-05
378.42,1.7457289503e-05
378.43,1.5945113535e-05
378.44,1.5145382453e-05
378.45,1.46801441285e-05
378.46,1.4338921529e-05
378.47,1.4419289852e-05
378.48,1.4850832833e-05
378.49,1.52707785515e-05
378.5,1.560329927e-05
378.51,1.57514043485e-05
378.52,1.586294076e-05
378.53,1.64137329205e-05
378.54,1.74616003625e-05
378.55,1.86644725985e-05
378.56,2.00299518375e-05
378.57,2.1322680161e-05
378.58,2.2235566093e-05
378.59,2.23626149275e-05
378.6,2.17807515185e-05
378.61,2.11063951495e-05
378.62,2.01070795175e-05
378.63,1.8949872049e-05
378.64,1.78520256175e-05
378.65,1.69128567715e-05
378.66,1.6352298028e-05
378.67,1.6182780684e-05
378.68,1.57320102555e-05
378.69,1.49467403445e-05
378.7,1.39900461485e-05
378.71,1.3824486736e-05
378.72,1.43068409925e-05
378.73,1.46498488105e-05
378.74,1.5031517443e-05
378.75,1.5566437393e-05
378.76,1.6362609067e-05
378.77,1.72917906155e-05
378.78,1.8179501241e-05
378.79,1.90393109175e-05
378.8,1.96521047535e-05
378.81,1.97911322925e-05
378.82,1.94071641135e-05
378.83,1.86555891425e-05
378.84,1.8266042038e-05
378.85,1.8339048907e-05
378.86,1.87409105625e-05
378.87,1.9560202652e-05
378.88,2.0532927096e-05
378.89,2.16377107685e-05
378.9,2.2653067812e-05
378.91,2.32580091345e-05
378.92,2.3367310156e-05
378.93,2.31334018785e-05
378.94,2.2682365947e-05
378.95,2.2239210505e-05
378.96,2.1922011623e-05
378.97,2.17591145035e-05
378.98,2.1544209462e-05
378.99,2.09305049265e-05
379,2.04537091515e-05
379.01,2.05772358345e-05
379.02,2.1176346582e-05
379.03,2.2192382716e-05
379.04,2.3476966123e-05
379.05,2.50401806715e-05
379.06,2.648717108e-05
379.07,2.6637331453e-05
379.08,2.5897914744e-05
379.09,2.53557687815e-05
379.1,2.5077317601e-05
379.11,2.47381334835e-05
379.12,2.3835335993e-05
379.13,2.2935557355e-05
379.14,2.2380253123e-05
379.15,2.1633093787e-05
379.16,2.1150451028e-05
379.17,2.1596766682e-05
379.18,2.2778310984e-05
379.19,2.4418109698e-05
379.2,2.60236704955e-05
379.21,2.7613239781e-05
379.22,2.8771203543e-05
379.23,2.94912349015e-05
379.24,3.0322880278e-05
379.25,3.06897625185e-05
379.26,3.1006487826e-05
379.27,3.1025095632e-05
379.28,3.1463785136e-05
379.29,3.22827493145e-05
379.3,3.3147435423e-05
379.31,3.4589242874e-05
379.32,3.6244698195e-05
379.33,3.7643702635e-05
379.34,3.901617426e-05
379.35,3.968096203e-05
379.36,3.9716772655e-05
379.37,3.892229057e-05
379.38,3.7622257955e-05
379.39,3.6954113065e-05
379.4,3.638100722e-05
379.41,3.6476796775e-05
379.42,3.6957997425e-05
379.43,3.8063431405e-05
379.44,3.9399234295e-05
379.45,4.055490268e-05
379.46,4.131472546e-05
379.47,4.2140419615e-05
379.48,4.2391988415e-05
379.49,4.285230525e-05
379.5,4.2926206275e-05
379.51,4.269092677e-05
379.52,4.272856256e-05
379.53,4.3132190335e-05
379.54,4.378332501e-05
379.55,4.443648122e-05
379.56,4.495381933e-05
379.57,4.5603993675e-05
379.58,4.5914188335e-05
379.59,4.566525977e-05
379.6,4.494697059e-05
379.61,4.418837176e-05
379.62,4.336260094e-05
379.63,4.2246273805e-05
379.64,4.1099403065e-05
379.65,4.0119080985e-05
379.66,3.925644237e-05
379.67,3.873600269e-05
379.68,3.874251787e-05
379.69,3.9182807655e-05
379.7,3.947640367e-05
379.71,3.96724966e-05
379.72,4.0220905555e-05
379.73,4.064616631e-05
379.74,4.041043623e-05
379.75,3.9890234615e-05
379.76,3.9299225475e-05
379.77,3.8489000165e-05
379.78,3.749106262e-05
379.79,3.694693211e-05
379.8,3.7316690095e-05
379.81,3.832321681e-05
379.82,3.961905168e-05
379.83,4.069287547e-05
379.84,4.1194171765e-05
379.85,4.1700211875e-05
379.86,4.2371065595e-05
379.87,4.260923685e-05
379.88,4.2240694745e-05
379.89,4.1671956115e-05
379.9,4.1111255205e-05
379.91,4.0356971135e-05
379.92,3.976931508e-05
379.93,4.0046518235e-05
379.94,4.0759430105e-05
379.95,4.1160339635e-05
379.96,4.1377976775e-05
379.97,4.157839926e-05
379.98,4.182247103e-05
379.99,4.2225813665e-05
380,4.278830746e-05
380.01,4.363407574e-05
380.02,4.424525988e-05
380.03,4.417730779e-05
380.04,4.399428557e-05
380.05,4.377426509e-05
380.06,4.387859943e-05
380.07,4.4653132475e-05
380.08,4.552104349e-05
380.09,4.6300273275e-05
380.1,4.6991858825e-05
380.11,4.7265894505e-05
380.12,4.73333207e-05
380.13,4.736964377e-05
380.14,4.7538604015e-05
380.15,4.7939120805e-05
380.16,4.7882708815e-05
380.17,4.720337218e-05
380.18,4.626567584e-05
380.19,4.4973054175e-05
380.2,4.361171915e-05
380.21,4.2536465625e-05
380.22,4.147534805e-05
380.23,4.056911395e-05
380.24,4.0022450805e-05
380.25,3.9849333165e-05
380.26,3.990642976e-05
380.27,4.00248866e-05
380.28,4.0254807625e-05
380.29,4.0592679695e-05
380.3,4.0803798965e-05
380.31,4.086302335e-05
380.32,4.0864399285e-05
380.33,4.0926255835e-05
380.34,4.1253435155e-05
380.35,4.185507652e-05
380.36,4.230712026e-05
380.37,4.257276583e-05
380.38,4.259004908e-05
380.39,4.231881907e-05
380.4,4.199920941e-05
380.41,4.1753285575e-05
380.42,4.175507577e-05
380.43,4.216959939e-05
380.44,4.2322691325e-05
380.45,4.2090842915e-05
380.46,4.164331703e-05
380.47,4.107279493e-05
380.48,4.0608147195e-05
380.49,4.041957416e-05
380.5,4.0842709815e-05
380.51,4.1731986155e-05
380.52,4.2202303065e-05
380.53,4.2677572265e-05
380.54,4.3224874285e-05
380.55,4.3616516765e-05
380.56,4.369533511e-05
380.57,4.3653999225e-05
380.58,4.3805981535e-05
380.59,4.4126965785e-05
380.6,4.4497034465e-05
380.61,4.5074905645e-05
380.62,4.5864396435e-05
380.63,4.7045287605e-05
380.64,4.783869638e-05
380.65,4.7949958815e-05
380.66,4.7981625495e-05
380.67,4.794088948e-05
380.68,4.8008681515e-05
380.69,4.8367471025e-05
380.7,4.852874863e-05
380.71,4.824289309e-05
380.72,4.7347468755e-05
380.73,4.6359552805e-05
380.74,4.582513185e-05
380.75,4.508500525e-05
380.76,4.489282358e-05
380.77,4.5451137115e-05
380.78,4.6216248435e-05
380.79,4.7243125e-05
380.8,4.8287838955e-05
380.81,4.8855482755e-05
380.82,4.920667705e-05
380.83,4.866051021e-05
380.84,4.7861347525e-05
380.85,4.688698245e-05
380.86,4.5860393715e-05
380.87,4.5395163595e-05
380.88,4.496494517e-05
380.89,4.4407710325e-05
380.9,4.438936318e-05
380.91,4.4675564385e-05
380.92,4.553796359e-05
380.93,4.6538066585e-05
380.94,4.7527480865e-05
380.95,4.80409521e-05
380.96,4.8215997125e-05
380.97,4.8233110905e-05
380.98,4.8431345075e-05
380.99,4.837619604e-05
381,4.8710152815e-05
381.01,4.9479479365e-05
381.02,5.0277056295e-05
381.03,5.0265370935e-05
381.04,5.0131758635e-05
381.05,4.9892302905e-05
381.06,4.970732909e-05
381.07,4.9518226125e-05
381.08,4.9830750325e-05
381.09,5.05159942e-05
381.1,5.1145974715e-05
381.11,5.1484721035e-05
381.12,5.135063395e-05
381.13,5.073946864e-05
381.14,4.987869285e-05
381.15,4.8525825945e-05
381.16,4.7260969115e-05
381.17,4.665200288e-05
381.18,4.629501836e-05
381.19,4.590774175e-05
381.2,4.5879667565e-05
381.21,4.6725868935e-05
381.22,4.761109817e-05
381.23,4.8098008345e-05
381.24,4.879791272e-05
381.25,4.960153946e-05
381.26,4.98616248e-05
381.27,4.970660548e-05
381.28,4.9856724965e-05
381.29,5.064114107e-05
381.3,5.1074431475e-05
381.31,5.1643990555e-05
381.32,5.211002633e-05
381.33,5.2622012685e-05
381.34,5.3006378715e-05
381.35,5.313166143e-05
381.36,5.3505002495e-05
381.37,5.387619963e-05
381.38,5.3729934915e-05
381.39,5.3759471115e-05
381.4,5.400063903e-05
381.41,5.4486298355e-05
381.42,5.493805023e-05
381.43,5.528134803e-05
381.44,5.603029245e-05
381.45,5.6841455225e-05
381.46,5.7421742025e-05
381.47,5.744814303e-05
381.48,5.7032426395e-05
381.49,5.662620008e-05
381.5,5.661595925e-05
381.51,5.639844316e-05
381.52,5.6340757455e-05
381.53,5.6830517685e-05
381.54,5.7456249345e-05
381.55,5.7329319005e-05
381.56,5.7351831615e-05
381.57,5.7886200115e-05
381.58,5.8472146675e-05
381.59,5.8995620675e-05
381.6,5.941224115e-05
381.61,5.974986305e-05
381.62,5.94224497e-05
381.63,5.8673458205e-05
381.64,5.7984293655e-05
381.65,5.728407724e-05
381.66,5.7091584875e-05
381.67,5.688810655e-05
381.68,5.633328867e-05
381.69,5.564987803e-05
381.7,5.5205913705e-05
381.71,5.5170015655e-05
381.72,5.526641315e-05
381.73,5.573547652e-05
381.74,5.651274395e-05
381.75,5.7327323025e-05
381.76,5.829108681e-05
381.77,5.9013377365e-05
381.78,6.0471967995e-05
381.79,6.2143883695e-05
381.8,6.3060253715e-05
381.81,6.2893842245e-05
381.82,6.2753453835e-05
381.83,6.225936405e-05
381.84,6.1674540565e-05
381.85,6.137987393e-05
381.86,6.1817670085e-05
381.87,6.246387668e-05
381.88,6.254436148e-05
381.89,6.2648215655e-05
381.9,6.2962792325e-05
381.91,6.3294956215e-05
381.92,6.407098221e-05
381.93,6.4664271125e-05
381.94,6.479726338e-05
381.95,6.4342509465e-05
381.96,6.346341074e-05
381.97,6.2540430045e-05
381.98,6.176558227e-05
381.99,6.131098034e-05
382,6.126759064e-05
382.01,6.1426662445e-05
382.02,6.1665539825e-05
382.03,6.192259488e-05
382.04,6.209648724e-05
382.05,6.222257023e-05
382.06,6.1869759245e-05
382.07,6.139515851e-05
382.08,6.103275902e-05
382.09,6.020225918e-05
382.1,5.921006075e-05
382.11,5.8664699565e-05
382.12,5.8705514935e-05
382.13,5.8735271715e-05
382.14,5.937746214e-05
382.15,5.989756557e-05
382.16,5.989495089e-05
382.17,5.93446818e-05
382.18,5.8457652955e-05
382.19,5.8058812035e-05
382.2,5.7871926975e-05
382.21,5.7968021845e-05
382.22,5.8378878995e-05
382.23,5.873661268e-05
382.24,5.9460439225e-05
382.25,6.0222717975e-05
382.26,6.084834876e-05
382.27,6.1362258465e-05
382.28,6.1464817405e-05
382.29,6.131555603e-05
382.3,6.041857284e-05
382.31,5.936200809e-05
382.32,5.839408691e-05
382.33,5.760041586e-05
382.34,5.6787413125e-05
382.35,5.60545966e-05
382.36,5.538688749e-05
382.37,5.492337897e-05
382.38,5.4721138045e-05
382.39,5.422457346e-05
382.4,5.3896741815e-05
382.41,5.3747678155e-05
382.42,5.4067850025e-05
382.43,5.4521244145e-05
382.44,5.513717479e-05
